"cityName","currency"
"Narudhoo (Shaviyani Atoll)","Maldivian rufiyaa"
"Kulhudhuffushi","Maldivian rufiyaa"
"Tanah Rata","Malaysian ringgit"
"Maradhoo-Feydhoo","Maldivian rufiyaa"
"Padang Besar, Malaysia","Malaysian ringgit"
"Bukit Beruang","Malaysian ringgit"
"Cyberjaya","Malaysian ringgit"
"Hulhumalé","Maldivian rufiyaa"
"Colonia Insurgentes Mixcoac","Mexican peso"
"Insurgentes Mixcoac","Mexican peso"
"Saín Alto","Mexican peso"
"Sain Alto","Mexican peso"
"Fresnillo","Mexican peso"
"Guadalupe, Zacatecas","Mexican peso"
"Guasave","Mexican peso"
"Pachuca","Mexican peso"
"San Pablo del Monte, Tlaxcala","Mexican peso"
"Zacatecas (city)","Mexican peso"
"Amatitlán (municipality)","Mexican peso"
"Apan","Mexican peso"
"Caborca","Mexican peso"
"Colonia Doctores","Mexican peso"
"Progreso, Coahuila","Mexican peso"
"Tehuantepec","Mexican peso"
"Buenavista de Cuéllar","Mexican peso"
"Alvarado, Veracruz","Mexican peso"
"El Refugio, Baja California","Mexican peso"
"Jardín Balbuena","Mexican peso"
"Manlio Fabio Altamirano, Veracruz","Mexican peso"
"Medellín, Veracruz","Mexican peso"
"Uruapan","Mexican peso"
"Acatlán de Juárez","Mexican peso"
"Ayutla de los Libres","Mexican peso"
"Cerro Azul, Veracruz","Mexican peso"
"Punta Prieta, Baja California","Mexican peso"
"Ciudad Ayala","Mexican peso"
"Copala, Guerrero","Mexican peso"
"Cuautepec","Mexican peso"
"Playa Chachalacas","Mexican peso"
"Los Ángeles, Nuevo León","Mexican peso"
"Vicente Guerrero, Durango","Mexican peso"
"Mazapil","Mexican peso"
"Pánuco, Zacatecas","Mexican peso"
"Colonia Florida","Mexican peso"
"Colonia Verónica Anzures","Mexican peso"
"Guadalupe Inn","Mexican peso"
"Río Grande, Zacatecas","Mexican peso"
"Morelos, Coahuila","Mexican peso"
"Mexico City","Mexican peso"
"Alpoyeca","Mexican peso"
"Durango (city)","Mexican peso"
"Linares, Nuevo León","Mexican peso"
"Morelia","Mexican peso"
"Ocotlán, Jalisco","Mexican peso"
"Progreso, Yucatán","Mexican peso"
"Tacubaya","Mexican peso"
"Tepic","Mexican peso"
"Tijuana","Mexican peso"
"Tlapacoyan","Mexican peso"
"Tlaxcala (city)","Mexican peso"
"Xalapa","Mexican peso"
"Colonia Cuauhtémoc, Mexico City","Mexican peso"
"Mapimí, Durango","Mexican peso"
"Misantla","Mexican peso"
"Tlahualilo de Zaragoza","Mexican peso"
"Coatepec, Veracruz","Mexican peso"
"Atlamajalcingo del Monte","Mexican peso"
"El Arenal, Jalisco","Mexican peso"
"Rioverde, San Luis Potosí","Mexican peso"
"Castaños","Mexican peso"
"Coyuca de Benítez","Mexican peso"
"Iliatenco","Mexican peso"
"Marquelia","Mexican peso"
"Olinalá","Mexican peso"
"Petatlán","Mexican peso"
"San Miguel Totolapan","Mexican peso"
"Sierra Mojada","Mexican peso"
"Tempoal de Sánchez, Veracruz","Mexican peso"
"Playa Azul, Michoacán","Mexican peso"
"San Telmo, Baja California","Mexican peso"
"Zapotitlán de Vadillo","Mexican peso"
"Port Louis","Mauritian rupee"
"Cap Malheureux","Mauritian rupee"
"Quartier-Militaire","Mauritian rupee"
"Souillac, Mauritius","Mauritian rupee"
"Port Mathurin","Mauritian rupee"
"Benichab","Mauritanian ouguiya"
"Centre de Flacq","Mauritian rupee"
"Akjoujt","Mauritanian ouguiya"
"Atar, Mauritania","Mauritanian ouguiya"
"Grand Baie","Mauritian rupee"
"Marina Vallarta","Mexican peso"
"Cancún","Mexican peso"
"Chetumal","Mexican peso"
"Dolores Hidalgo municipality","Mexican peso"
"Dolores Hidalgo","Mexican peso"
"Guadalajara","Mexican peso"
"Hermosillo","Mexican peso"
"Acapulco","Mexican peso"
"Campeche (city)","Mexican peso"
"Huajuapan de León","Mexican peso"
"Mascota","Mexican peso"
"Mérida, Yucatán","Mexican peso"
"Romita","Mexican peso"
"San Cristóbal de las Casas","Mexican peso"
"San Ignacio, Sinaloa","Mexican peso"
"Santa Bárbara, Chihuahua","Mexican peso"
"Torreón","Mexican peso"
"Zapopan","Mexican peso"
"Álamos","Mexican peso"
"Ciudad Madero","Mexican peso"
"Ixtlán del Río","Mexican peso"
"Amacueca","Mexican peso"
"Santa Rosa de Múzquiz","Mexican peso"
"Silao","Mexican peso"
"General Escobedo","Mexican peso"
"San Andrés Tuxtla","Mexican peso"
"San Juan de los Lagos","Mexican peso"
"Colonia San Rafael","Mexican peso"
"Los Algodones","Mexican peso"
"Tlacolula de Matamoros","Mexican peso"
"Atenguillo","Mexican peso"
"Bacalar","Mexican peso"
"Ixtlahuacán del Río","Mexican peso"
"San Gabriel, Jalisco","Mexican peso"
"Tolimán, Jalisco","Mexican peso"
"Villa Jesús María","Mexican peso"
"Coatzacoalcos","Mexican peso"
"Coquimatlán","Mexican peso"
"Cuautitlán Izcalli","Mexican peso"
"Ensenada (disambiguation)","Mexican peso"
"Ensenada, Baja California","Mexican peso"
"Ensenada","Mexican peso"
"La Paz, Baja California Sur","Mexican peso"
"Puebla (city)","Mexican peso"
"Tampico","Mexican peso"
"Monterrey","Mexican peso"
"Querétaro (city)","Mexican peso"
"Culiacán","Mexican peso"
"Oaxaca City","Mexican peso"
"San Nicolás de los Garza","Mexican peso"
"Tlaxiaco","Mexican peso"
"Guaymas","Mexican peso"
"Nava, Coahuila","Mexican peso"
"Saltillo","Mexican peso"
"Alto Lucero","Mexican peso"
"Irapuato","Mexican peso"
"Perote, Veracruz","Mexican peso"
"San José Chinantequilla","Mexican peso"
"Valparaíso, Zacatecas","Mexican peso"
"San Luis del Cordero","Mexican peso"
"Cochoapa el Grande","Mexican peso"
"Cocula, Guerrero","Mexican peso"
"Colonia Algarín","Mexican peso"
"Colonia Asturias","Mexican peso"
"Colonia Atlampa","Mexican peso"
"Colonia Buenavista","Mexican peso"
"Colonia Buenos Aires","Mexican peso"
"Colonia Ex Hipódromo de Peralvillo","Mexican peso"
"Colonia Juárez, Mexico City","Mexican peso"
"Colonia Obrera","Mexican peso"
"Colonia Peralvillo","Mexican peso"
"Colonia Vista Alegre","Mexican peso"
"Colonia del Sol, Baja California Sur","Mexican peso"
"Guadalupe, Chihuahua","Mexican peso"
"Mochitlán","Mexican peso"
"La Luz, Michoacán","Mexican peso"
"La Salina, Baja California","Mexican peso"
"Verónica Castro, Mexico City","Mexican peso"
"Cosamaloapan","Mexican peso"
"Cuernavaca","Mexican peso"
"El Grullo","Mexican peso"
"Guanajuato (city)","Mexican peso"
"León, Guanajuato","Mexican peso"
"Puerto Vallarta","Mexican peso"
"Salamanca, Guanajuato","Mexican peso"
"Tuxpan","Mexican peso"
"Veracruz (city)","Mexican peso"
"Villanueva, Zacatecas","Mexican peso"
"Yahualica de González Gallo","Mexican peso"
"Ecatepec de Morelos","Mexican peso"
"Rosamorada","Mexican peso"
"Taxco","Mexican peso"
"Tultitlán de Mariano Escobedo","Mexican peso"
"Jiutepec","Mexican peso"
"Tepecoacuilco de Trujano","Mexican peso"
"Ixtapa","Mexican peso"
"Tala, Jalisco","Mexican peso"
"Pánuco, Veracruz","Mexican peso"
"San Pedro de los Pinos","Mexican peso"
"Tapachula de Cordova y Ordoñez","Mexican peso"
"Tapachula","Mexican peso"
"Comitán","Mexican peso"
"Zacatelco","Mexican peso"
"Colonia Nápoles","Mexican peso"
"Río Rico, Tamaulipas","Mexican peso"
"Huauchinango","Mexican peso"
"Jiquilpan de Juárez","Mexican peso"
"Poncitlán","Mexican peso"
"Puerto Cancún","Mexican peso"
"Puerto Juárez","Mexican peso"
"Puerto Nuevo, Baja California","Mexican peso"
"Atotonilco de Tula","Mexican peso"
"Lázaro Cárdenas, Jalisco","Mexican peso"
"Mazatlán","Mexican peso"
"Toluca","Mexican peso"
"Zacatlán","Mexican peso"
"Acultzingo","Mexican peso"
"Atlixco","Mexican peso"
"La Barca Municipality","Mexican peso"
"Reynosa","Mexican peso"
"Zamora, Michoacán","Mexican peso"
"Ciudad Cuauhtémoc, Chihuahua","Mexican peso"
"El Salto, Jalisco","Mexican peso"
"Playa del Carmen","Mexican peso"
"Tlaquepaque","Mexican peso"
"Ciudad Acuña","Mexican peso"
"Tulancingo","Mexican peso"
"Navojoa","Mexican peso"
"Parras","Mexican peso"
"Rosarito","Mexican peso"
"Zumpango del Río","Mexican peso"
"Ciudad Mante","Mexican peso"
"Hunucmá","Mexican peso"
"Puerto Peñasco","Mexican peso"
"Cadereyta Jiménez","Mexican peso"
"Huatabampo","Mexican peso"
"Ixtapaluca","Mexican peso"
"Tepito","Mexican peso"
"Tierra Colorada","Mexican peso"
"Tlajomulco de Zúñiga","Mexican peso"
"Tototlán","Mexican peso"
"Guadalupe, Nuevo León","Mexican peso"
"Jilotlán de los Dolores","Mexican peso"
"Naolinco","Mexican peso"
"Villa Purificación","Mexican peso"
"Condesa","Mexican peso"
"Creel, Chihuahua","Mexican peso"
"Emiliano Zapata, Morelos","Mexican peso"
"Izamal","Mexican peso"
"Mazamitla","Mexican peso"
"Mulegé","Mexican peso"
"Ojo de Agua, Tecámac","Mexican peso"
"Tepoztlán","Mexican peso"
"Valladolid, Yucatán","Mexican peso"
"Huejuquilla El Alto","Mexican peso"
"Metepec, State of Mexico","Mexican peso"
"Metepec","Mexican peso"
"Bosques de las Lomas","Mexican peso"
"Calpulalpan","Mexican peso"
"San Juan del Río","Mexican peso"
"San Quintín, Baja California","Mexican peso"
"Santa Catarina, Nuevo León","Mexican peso"
"Tapalpa","Mexican peso"
"Jalostotitlán","Mexican peso"
"Atlixtac","Mexican peso"
"Jacona, Michoacán","Mexican peso"
"Guachinango, Jalisco","Mexican peso"
"San Martín de Hidalgo","Mexican peso"
"Tomatlán","Mexican peso"
"Hostotipaquillo","Mexican peso"
"Huejúcar","Mexican peso"
"Ixtlahuacán de los Membrillos","Mexican peso"
"Jamay","Mexican peso"
"Mixtlán","Mexican peso"
"San Cristóbal de la Barranca","Mexican peso"
"San Marcos, Jalisco","Mexican peso"
"San Martín de Bolaños","Mexican peso"
"Tamazula de Gordiano","Mexican peso"
"Techaluta de Montenegro","Mexican peso"
"Teuchitlán","Mexican peso"
"Villa Corona","Mexican peso"
"Atengo","Mexican peso"
"Ciudad Nicolás Romero","Mexican peso"
"Papantla","Mexican peso"
"San Juan Bautista Tuxtepec","Mexican peso"
"Soledad de Graciano Sánchez","Mexican peso"
"Tantoyuca","Mexican peso"
"Álamo, Veracruz","Mexican peso"
"Santiago Tuxtla","Mexican peso"
"Abasolo, Tamaulipas","Mexican peso"
"Atzacan","Mexican peso"
"Candela, Coahuila","Mexican peso"
"Colipa, Veracruz","Mexican peso"
"Copanatoyac","Mexican peso"
"Cuetzala del Progreso","Mexican peso"
"Ejutla, Jalisco","Mexican peso"
"El Limón, Jalisco","Mexican peso"
"Escobedo, Coahuila","Mexican peso"
"Francisco I. Madero, Coahuila","Mexican peso"
"Ilamatlán","Mexican peso"
"Ixhuatlán del Café","Mexican peso"
"José Azueta, Veracruz","Mexican peso"
"Juan Rodríguez Clara","Mexican peso"
"La Huerta, Jalisco","Mexican peso"
"Malinaltepec","Mexican peso"
"Mecayapan","Mexican peso"
"Mixtla de Altamirano","Mexican peso"
"Ocampo, Coahuila","Mexican peso"
"Oluta","Mexican peso"
"Pajapan","Mexican peso"
"Rosario de Tesopaco","Mexican peso"
"Sacramento, Coahuila","Mexican peso"
"San Juan de Guadalupe","Mexican peso"
"San Pedro del Gallo","Mexican peso"
"Soteapan","Mexican peso"
"Tecoanapa","Mexican peso"
"Tetipac","Mexican peso"
"Tlacoachistlahuaca","Mexican peso"
"Tlacoapa","Mexican peso"
"Tlalchapa","Mexican peso"
"Tres Valles","Mexican peso"
"Villa Hidalgo, Jalisco","Mexican peso"
"Villa Unión, Coahuila","Mexican peso"
"Xochihuehuetlán","Mexican peso"
"Zapotitlán Tablas","Mexican peso"
"El Rodeo de San Antonio","Mexican peso"
"El Rodeo de San Antonio, Michoácan","Mexican peso"
"El Rosario, Baja California","Mexican peso"
"Tonayán","Mexican peso"
"Urban water management in Monterrey, Mexico","Mexican peso"
"Nuevo Progreso, Río Bravo, Tamaulipas","Mexican peso"
"Hacienda Santa Fe","Mexican peso"
"San Rafael, Veracruz","Mexican peso"
"Colonia Federal","Mexican peso"
"Malacates","Mexican peso"
"Córdoba, Veracruz","Mexican peso"
"San Luis Potosí (city)","Mexican peso"
"Amecameca de Juárez","Mexican peso"
"Apatzingán","Mexican peso"
"Autlán","Mexican peso"
"Jerez de García Salinas","Mexican peso"
"Boca del Río, Veracruz","Mexican peso"
"García, Nuevo León","Mexican peso"
"Acaponeta","Mexican peso"
"Ameca, Jalisco","Mexican peso"
"Santa Fe, Mexico City","Mexican peso"
"Tepalcatepec","Mexican peso"
"Paraíso, Tabasco","Mexican peso"
"San Luis Acatlán","Mexican peso"
"Tizimín","Mexican peso"
"Villa Hidalgo, Durango","Mexican peso"
"Puerto Escondido (disambiguation)","Mexican peso"
"Puerto Escondido","Mexican peso"
"Puerto Escondido, Oaxaca","Mexican peso"
"Quiroga, Michoacán","Mexican peso"
"Abasolo, Coahuila","Mexican peso"
"Otáez","Mexican peso"
"Peñón Blanco, Durango","Mexican peso"
"Topia","Mexican peso"
"Amatlán de los Reyes","Mexican peso"
"Ciudad Guadalupe Victoria","Mexican peso"
"Francisco I. Madero, Durango","Mexican peso"
"General Simón Bolívar","Mexican peso"
"Tuxcacuesco","Mexican peso"
"Xalpatláhuac","Mexican peso"
"Zitlala","Mexican peso"
"Acaxochitlán","Mexican peso"
"Ciudad Canatlán","Mexican peso"
"Guanaceví","Mexican peso"
"Ignacio Zaragoza, Chihuahua","Mexican peso"
"Nombre de Dios, Durango","Mexican peso"
"Ocampo, Chihuahua","Mexican peso"
"Pedro Meoqui","Mexican peso"
"Puente de Ixtla","Mexican peso"
"Santa María de los Ángeles","Mexican peso"
"Totolapan","Mexican peso"
"Barrio Chino (Mexico City)","Mexican peso"
"Chinameca, Veracruz","Mexican peso"
"Calcahualco","Mexican peso"
"Ozuluama","Mexican peso"
"Tlacotepec","Mexican peso"
"General Cepeda","Mexican peso"
"San Bernardo, Durango","Mexican peso"
"San Javier, Baja California Sur","Mexican peso"
"San Pedro Jácuaro","Mexican peso"
"Apodaca","Mexican peso"
"Escandón","Mexican peso"
"San Pedro Pochutla","Mexican peso"
"Santiago Ixcuintla","Mexican peso"
"San Francisco del Mezquital","Mexican peso"
"Santa Isabel, Baja California","Mexican peso"
"Santa María del Oro, Durango","Mexican peso"
"Tlalnepantla, Morelos","Mexican peso"
"Alpatláhuac","Mexican peso"
"El Salto, Durango","Mexican peso"
"Paso de Ovejas","Mexican peso"
"Ixcapuzalco","Mexican peso"
"Ciudad Morelos, Baja California","Mexican peso"
"Ciudad de los Deportes","Mexican peso"
"Colonia Guerrero","Mexican peso"
"Conjunto Urbano Nonoalco Tlatelolco","Mexican peso"
"Coroneo","Mexican peso"
"Cuitláhuac, Veracruz","Mexican peso"
"El Niño, Baja California","Mexican peso"
"El Pueblito, Querétaro","Mexican peso"
"La Huacana, La Huacana","Mexican peso"
"La Perla, Veracruz","Mexican peso"
"Pihuamo","Mexican peso"
"San Gerónimo Tlamaco","Mexican peso"
"San Luis, Baja California","Mexican peso"
"Colonia Extremadura Insurgentes","Mexican peso"
"Colonia Insurgentes San Borja","Mexican peso"
"Colonia Noche Buena","Mexican peso"
"Chilpancingo","Mexican peso"
"Colima (city)","Mexican peso"
"Manzanillo, Colima","Mexican peso"
"Tuxtla Gutiérrez","Mexican peso"
"Ciudad Constitución","Mexican peso"
"Huamuxtitlán","Mexican peso"
"Iguala","Mexican peso"
"Moroleón","Mexican peso"
"Motul, Yucatán","Mexican peso"
"Ocozocoautla de Espinosa","Mexican peso"
"Ometepec","Mexican peso"
"Tayoltita","Mexican peso"
"Temixco","Mexican peso"
"Texcoco de Mora","Mexican peso"
"Chimalhuacán","Mexican peso"
"Colonia Santa María la Ribera","Mexican peso"
"Parral, Chihuahua","Mexican peso"
"San Juan del Río, Durango","Mexican peso"
"San Sebastián del Oeste","Mexican peso"
"Zihuatanejo","Mexican peso"
"Juchitán, Guerrero","Mexican peso"
"Hueycantenango","Mexican peso"
"Igualapa","Mexican peso"
"Licenciado Benito Juárez, Sinaloa","Mexican peso"
"Chiaucingo","Mexican peso"
"Atoyac de Álvarez","Mexican peso"
"Celaya","Mexican peso"
"Champotón, Campeche","Mexican peso"
"Ciudad Miguel Alemán","Mexican peso"
"Ciudad Sahagún","Mexican peso"
"Colonia Roma","Mexican peso"
"Etzatlán","Mexican peso"
"Hopelchén","Mexican peso"
"Huejotzingo (municipality)","Mexican peso"
"Huejotzingo","Mexican peso"
"San Buenaventura, Chihuahua","Mexican peso"
"San Felipe, Baja California","Mexican peso"
"Tecpan de Galeana","Mexican peso"
"Actopan Municipality, Hidalgo","Mexican peso"
"Lagos de Moreno","Mexican peso"
"Guerrero, Coahuila","Mexican peso"
"Homún Municipality","Mexican peso"
"Ixtaczoquitlán","Mexican peso"
"Ciudad Jiménez","Mexican peso"
"Cuautla, Jalisco","Mexican peso"
"Capilla de Guadalupe","Mexican peso"
"Cuzamá","Mexican peso"
"Ensenada Blanca","Mexican peso"
"Mariano Escobedo, Veracruz","Mexican peso"
"Santa María del Oro, Jalisco","Mexican peso"
"Santo Tomás, Baja California","Mexican peso"
"Ciudad Nezahualcóyotl","Mexican peso"
"Jocotepec","Mexican peso"
"Navolato, Sinaloa","Mexican peso"
"Tlalixtaquilla","Mexican peso"
"Jalpa de Méndez","Mexican peso"
"Ocotlán, Tlaxcala","Mexican peso"
"Tixtla","Mexican peso"
"Tlapa de Comonfort","Mexican peso"
"Santiago Papasquiaro","Mexican peso"
"Tehuacán","Mexican peso"
"Ahualulco de Mercado","Mexican peso"
"Cataviña","Mexican peso"
"Guachochi","Mexican peso"
"Martínez de la Torre","Mexican peso"
"Teocuitatlán de Corona","Mexican peso"
"Tepatitlán","Mexican peso"
"Uriangato","Mexican peso"
"Ciudad Valles","Mexican peso"
"Ciudad del Carmen","Mexican peso"
"Ixtlahuacán","Mexican peso"
"José Cardel, Veracruz","Mexican peso"
"Minatitlán, Veracruz","Mexican peso"
"Acayucan","Mexican peso"
"Ahuacuotzingo","Mexican peso"
"Catemaco","Mexican peso"
"Real de Asientos","Mexican peso"
"Ajuchitlán","Mexican peso"
"Arcelia","Mexican peso"
"Ascensión, Chihuahua","Mexican peso"
"Cerritos, San Luis Potosí","Mexican peso"
"Ciudad Altamirano","Mexican peso"
"Coyuca de Catalán","Mexican peso"
"Cutzamala de Pinzón","Mexican peso"
"Frontera, Tabasco","Mexican peso"
"Huaquechula","Mexican peso"
"Huitzilac","Mexican peso"
"Juan Aldama, Chihuahua","Mexican peso"
"La Unión, Guerrero","Mexican peso"
"Metlatónoc","Mexican peso"
"Nogales, Veracruz","Mexican peso"
"Playa Vicente","Mexican peso"
"Puente Nacional, Veracruz","Mexican peso"
"Santiago Tianguistenco","Mexican peso"
"Saucillo","Mexican peso"
"Tihuatlán (municipality)","Mexican peso"
"Acatlán de Osorio","Mexican peso"
"Amatlán de Cañas","Mexican peso"
"Apaxtla de Castrejón","Mexican peso"
"Apozol","Mexican peso"
"Apulco","Mexican peso"
"Atenango del Río","Mexican peso"
"Ciudad Cuauhtémoc, Veracruz","Mexican peso"
"Coneto de Comonfort","Mexican peso"
"Cuetzalan","Mexican peso"
"Izúcar de Matamoros","Mexican peso"
"Magdalena, Jalisco","Mexican peso"
"Nacajuca","Mexican peso"
"Rodeo, Durango","Mexican peso"
"San Jerónimo de Juárez","Mexican peso"
"Tacotalpa","Mexican peso"
"Tetecala","Mexican peso"
"Tlapehuala","Mexican peso"
"Villa Unión, Durango","Mexican peso"
"Vicente Guerrero, Chihuahua","Mexican peso"
"Tekax","Mexican peso"
"Villa de Álvarez","Mexican peso"
"Acajete, Puebla","Mexican peso"
"Ciudad Cuauhtémoc, Chiapas","Mexican peso"
"Zapotitlán, Puebla","Mexican peso"
"Zaragoza, Puebla","Mexican peso"
"Tonila","Mexican peso"
"Lázaro Cárdenas, Baja California","Mexican peso"
"Numarán","Mexican peso"
"Ocampo, Michoacán","Mexican peso"
"Pueblo Culhuacán","Mexican peso"
"Jilotepec de Abasolo","Mexican peso"
"Progreso, Baja California","Mexican peso"
"San Miguel Chapultepec","Mexican peso"
"Cuatro Ciénegas","Mexican peso"
"Tamazula de Victoria","Mexican peso"
"Colonia Tabacalera","Mexican peso"
"Chichihualco","Mexican peso"
"Cholula, Puebla","Mexican peso"
"Gómez Palacio, Durango","Mexican peso"
"Minatitlán, Colima","Mexican peso"
"Calvillo","Mexican peso"
"Hecelchakán","Mexican peso"
"Tecomán","Mexican peso"
"Huatusco","Mexican peso"
"Calkiní","Mexican peso"
"Nazas","Mexican peso"
"Pabellón de Arteaga","Mexican peso"
"Palizada","Mexican peso"
"Santa Rosalía, Baja California Sur","Mexican peso"
"Sombrerete, Zacatecas","Mexican peso"
"Quechultenango","Mexican peso"
"Casimiro Castillo","Mexican peso"
"Coahuayutla de Guerrero","Mexican peso"
"Concepción de Buenos Aires","Mexican peso"
"Copalillo","Mexican peso"
"Cuautitlán de García Barragán","Mexican peso"
"Juchitlán","Mexican peso"
"Miacatlán","Mexican peso"
"Quitupan","Mexican peso"
"Sayula, Jalisco","Mexican peso"
"Súchil","Mexican peso"
"Teloloapan","Mexican peso"
"Tenamaxtlán","Mexican peso"
"Tuxcueca","Mexican peso"
"Unión de Tula","Mexican peso"
"Valle de Juárez","Mexican peso"
"Villa Ocampo, Durango","Mexican peso"
"Zapotlán del Rey","Mexican peso"
"Soroca","Moldovan leu"
"Florești, Moldova","Moldovan leu"
"Ocnița","Moldovan leu"
"Vatra, Moldova","Moldovan leu"
"Anenii Noi","Moldovan leu"
"Chișinău","Moldovan leu"
"Basarabeasca","Moldovan leu"
"Căușeni","Moldovan leu"
"Telenești","Moldovan leu"
"Bender, Moldova","Moldovan leu"
"Nisporeni","Moldovan leu"
"Cimișlia","Moldovan leu"
"Dubăsari","Moldovan leu"
"Comrat","Moldovan leu"
"Drochia","Moldovan leu"
"Edineț","Moldovan leu"
"Hîncești","Moldovan leu"
"Rezina","Moldovan leu"
"Strășeni","Moldovan leu"
"Taraclia","Moldovan leu"
"Ghindești","Moldovan leu"
"Lipcani","Moldovan leu"
"Cahul","Moldovan leu"
"Criuleni","Moldovan leu"
"Leova","Moldovan leu"
"Cornești (town), Ungheni","Moldovan leu"
"Crasnoe","Moldovan leu"
"Durlești","Moldovan leu"
"Maiac","Moldovan leu"
"Tiraspolul Nou","Moldovan leu"
"Dnestrovsc","Moldovan leu"
"Grigoriopol","Moldovan leu"
"Mărculești","Moldovan leu"
"Șoldănești","Moldovan leu"
"Camenca","Moldovan leu"
"Ștefan Vodă","Moldovan leu"
"Cricova","Moldovan leu"
"Căinari","Moldovan leu"
"Briceni","Moldovan leu"
"Dondușeni","Moldovan leu"
"Cruz Grande","Mexican peso"
"Santa Clara, Durango","Mexican peso"
"Pajacuarán","Mexican peso"
"Acapetlahuaya","Mexican peso"
"Acatepec","Mexican peso"
"Hotel Zone (Cancún)","Mexican peso"
"Pabellón de Hidalgo","Mexican peso"
"Colonia San Juan","Mexican peso"
"Delicias, Chihuahua","Mexican peso"
"Alcozauca de Guerrero","Mexican peso"
"Arandas, Jalisco","Mexican peso"
"Huitzuco","Mexican peso"
"Tacámbaro","Mexican peso"
"Talpa de Allende","Mexican peso"
"Badiraguato","Mexican peso"
"Palenque, Chiapas","Mexican peso"
"Zacoalco de Torres","Mexican peso"
"San José Insurgentes","Mexican peso"
"Ulaanbaatar","Mongolian tögrög"
"Ulaangom","Mongolian tögrög"
"Darkhan (city)","Mongolian tögrög"
"Baruun-Urt","Mongolian tögrög"
"Bayankhongor","Mongolian tögrög"
"Zuunmod","Mongolian tögrög"
"Sükhbaatar (city)","Mongolian tögrög"
"Mörön","Mongolian tögrög"
"Erdenet","Mongolian tögrög"
"Bulgan (city)","Mongolian tögrög"
"Sainshand","Mongolian tögrög"
"Dalanzadgad","Mongolian tögrög"
"Uliastai","Mongolian tögrög"
"Zamyn-Üüd","Mongolian tögrög"
"Ialoveni","Moldovan leu"
"Orhei","Moldovan leu"
"Rîbnița","Moldovan leu"
"Nalaikh","Mongolian tögrög"
"Ölgii (city)","Mongolian tögrög"
"Baganuur","Mongolian tögrög"
"Biruința","Moldovan leu"
"Sîngera","Moldovan leu"
"Vadul lui Vodă","Moldovan leu"
"Rîșcani","Moldovan leu"
"Arvaikheer","Mongolian tögrög"
"Ungheni","Moldovan leu"
"Sîngerei","Moldovan leu"
